Node	Node_Long	Definition	OntologyScope
HP_0011761	http://purl.obolibrary.org/obo/HP_0011761	Pituitary null cell adenoma	HP
HP_0011762	http://purl.obolibrary.org/obo/HP_0011762	Pituitary thyrotropic cell adenoma	HP
HP_0011763	http://purl.obolibrary.org/obo/HP_0011763	Pituitary carcinoma	HP
HP_0011764	http://purl.obolibrary.org/obo/HP_0011764	Pituitary spindle cell oncocytoma	HP
UBERON_0011584	http://purl.obolibrary.org/obo/UBERON_0011584	zeugopodial skeleton	HP
UBERON_0011583	http://purl.obolibrary.org/obo/UBERON_0011583	stylopodial skeleton	HP
UBERON_0011582	http://purl.obolibrary.org/obo/UBERON_0011582	paired limb/fin skeleton	HP
UBERON_0011588	http://purl.obolibrary.org/obo/UBERON_0011588	pre-enamel	HP
UBERON_0011587	http://purl.obolibrary.org/obo/UBERON_0011587	pre-dentine	HP
UBERON_0011585	http://purl.obolibrary.org/obo/UBERON_0011585	cell condensation	HP
HP_0008125	http://purl.obolibrary.org/obo/HP_0008125	Second metatarsal posteriorly placed	HP
HP_0011766	http://purl.obolibrary.org/obo/HP_0011766	Abnormality of the parathyroid morphology	HP
HP_0011767	http://purl.obolibrary.org/obo/HP_0011767	Abnormality of the parathyroid physiology	HP
HP_0008124	http://purl.obolibrary.org/obo/HP_0008124	Talipes calcaneovarus	HP
HP_0011768	http://purl.obolibrary.org/obo/HP_0011768	Parathyroid dysgenesis	HP
HP_0008127	http://purl.obolibrary.org/obo/HP_0008127	Bipartite calcaneus	HP
HP_0011769	http://purl.obolibrary.org/obo/HP_0011769	Ectopic parathyroid	HP
HP_0008122	http://purl.obolibrary.org/obo/HP_0008122	Calcaneonavicular fusion	HP
HP_0011750	http://purl.obolibrary.org/obo/HP_0011750	Neoplasm of the anterior pituitary	HP
HP_0011751	http://purl.obolibrary.org/obo/HP_0011751	Abnormality of the posterior pituitary	HP
HP_0011752	http://purl.obolibrary.org/obo/HP_0011752	Neoplasm of the posterior pituitary	HP
HP_0011753	http://purl.obolibrary.org/obo/HP_0011753	Posterior pituitary dysgenesis	HP
HP_0011754	http://purl.obolibrary.org/obo/HP_0011754	Pituicytoma	HP
UBERON_0011576	http://purl.obolibrary.org/obo/UBERON_0011576	supraorbital ridge	HP
UBERON_0011575	http://purl.obolibrary.org/obo/UBERON_0011575	styloid process of ulna	HP
UBERON_0011574	http://purl.obolibrary.org/obo/UBERON_0011574	mesonephric duct lumen	HP
HP_0011755	http://purl.obolibrary.org/obo/HP_0011755	Ectopic posterior pituitary	HP
HP_0011756	http://purl.obolibrary.org/obo/HP_0011756	Posterior pituitary agenesis	HP
HP_0011757	http://purl.obolibrary.org/obo/HP_0011757	Posterior pituitary hypoplasia	HP
HP_0011758	http://purl.obolibrary.org/obo/HP_0011758	Pituitary acidophilic stem cell adenoma	HP
HP_0011759	http://purl.obolibrary.org/obo/HP_0011759	Pituitary gonadotropic cell adenoma	HP
CHEBI_26536	http://purl.obolibrary.org/obo/CHEBI_26536	retinoic acid	HP
CHEBI_26537	http://purl.obolibrary.org/obo/CHEBI_26537	retinoid	HP
HP_0011740	http://purl.obolibrary.org/obo/HP_0011740	Glucocortocoid-insensitive primary hyperaldosteronism	HP
HP_0011741	http://purl.obolibrary.org/obo/HP_0011741	Secondary hyperaldosteronism	HP
HP_0011742	http://purl.obolibrary.org/obo/HP_0011742	Ectopic adrenal gland	HP
CHEBI_26534	http://purl.obolibrary.org/obo/CHEBI_26534	retinals	HP
HP_0011743	http://purl.obolibrary.org/obo/HP_0011743	Adrenal gland agenesis	HP
UBERON_0035597	http://purl.obolibrary.org/obo/UBERON_0035597	profundal placode	HP
UBERON_0011566	http://purl.obolibrary.org/obo/UBERON_0011566	lumen of esophagus	HP
UBERON_0011565	http://purl.obolibrary.org/obo/UBERON_0011565	lumen of gastrointestinal system	HP
HP_0008107	http://purl.obolibrary.org/obo/HP_0008107	Plantar crease between first and second toes	HP
HP_0008108	http://purl.obolibrary.org/obo/HP_0008108	Advanced tarsal ossification	HP
HP_0011744	http://purl.obolibrary.org/obo/HP_0011744	Secondary hypercortisolism	HP
HP_0008103	http://purl.obolibrary.org/obo/HP_0008103	Delayed tarsal ossification	HP
HP_0008102	http://purl.obolibrary.org/obo/HP_0008102	Expanded metatarsals with widened medullary cavities	HP
HP_0011745	http://purl.obolibrary.org/obo/HP_0011745	Non-secretory adrenocortical adenoma	HP
HP_0011746	http://purl.obolibrary.org/obo/HP_0011746	Secretory adrenocortical adenoma	HP
HP_0011747	http://purl.obolibrary.org/obo/HP_0011747	Abnormality of the anterior pituitary	HP
HP_0011748	http://purl.obolibrary.org/obo/HP_0011748	Adrenocorticotropic hormone deficiency	HP
HP_0011749	http://purl.obolibrary.org/obo/HP_0011749	Adrenocorticotropic hormone excess	HP
HP_0008161	http://purl.obolibrary.org/obo/HP_0008161	Absent leukocyte alkaline phosphatase	HP
HP_0008160	http://purl.obolibrary.org/obo/HP_0008160	3-hydroxydicarboxylic aciduria	HP
HP_0008163	http://purl.obolibrary.org/obo/HP_0008163	Decreased circulating cortisol level	HP
HP_0008162	http://purl.obolibrary.org/obo/HP_0008162	Asymptomatic hyperammonemia	HP
PR_P17679	http://purl.obolibrary.org/obo/PR_P17679	erythroid transcription factor (mouse)	HP
UBERON_0035523	http://purl.obolibrary.org/obo/UBERON_0035523	anterior surface of prostate	HP
CHEBI_63534	http://purl.obolibrary.org/obo/CHEBI_63534	monoamine	HP
CHEBI_63533	http://purl.obolibrary.org/obo/CHEBI_63533	gonadotropin releasing hormone agonist	HP
HP_0008158	http://purl.obolibrary.org/obo/HP_0008158	Hyperapobetalipoproteinemia	HP
HP_0008153	http://purl.obolibrary.org/obo/HP_0008153	Periodic hypokalemic paresis	HP
HP_0008155	http://purl.obolibrary.org/obo/HP_0008155	Mucopolysacchariduria	HP
UBERON_0035529	http://purl.obolibrary.org/obo/UBERON_0035529	left common iliac artery	HP
HP_0008169	http://purl.obolibrary.org/obo/HP_0008169	Reduced factor VII activity	HP
HP_0008165	http://purl.obolibrary.org/obo/HP_0008165	Decreased proportion circulating T-helper cells	HP
HP_0008167	http://purl.obolibrary.org/obo/HP_0008167	Very long chain fatty acid accumulation	HP
HP_0008166	http://purl.obolibrary.org/obo/HP_0008166	Decreased beta-galactosidase activity	HP
HP_0011791	http://purl.obolibrary.org/obo/HP_0011791	Inactivating thyroid-stimulating hormone receptor defect	HP
HP_0011792	http://purl.obolibrary.org/obo/HP_0011792	Neoplasm by histology	HP
HP_0011793	http://purl.obolibrary.org/obo/HP_0011793	Neoplasm by anatomical site	HP
HP_0008141	http://purl.obolibrary.org/obo/HP_0008141	Dislocation of toes	HP
HP_0011794	http://purl.obolibrary.org/obo/HP_0011794	Embryonal renal neoplasm	HP
HP_0011795	http://purl.obolibrary.org/obo/HP_0011795	Intralobar nephroblastomatosis	HP
HP_0011796	http://purl.obolibrary.org/obo/HP_0011796	Perilobar nephroblastomatosis	HP
HP_0011797	http://purl.obolibrary.org/obo/HP_0011797	Papillary renal cell carcinoma type 1	HP
HP_0011798	http://purl.obolibrary.org/obo/HP_0011798	Renal oncocytoma	HP
UBERON_0035546	http://purl.obolibrary.org/obo/UBERON_0035546	uveal vein	HP
UBERON_0035545	http://purl.obolibrary.org/obo/UBERON_0035545	deep lymphatic vessel	HP
CHEBI_63551	http://purl.obolibrary.org/obo/CHEBI_63551	carbohydrate acid derivative anion	HP
HP_0011790	http://purl.obolibrary.org/obo/HP_0011790	Activating thyroid-stimulating hormone receptor defect	HP
UBERON_0035539	http://purl.obolibrary.org/obo/UBERON_0035539	esophageal artery	HP
HP_0011799	http://purl.obolibrary.org/obo/HP_0011799	Abnormality of facial soft tissue	HP
HP_0008138	http://purl.obolibrary.org/obo/HP_0008138	Equinus calcaneus	HP
HP_0008132	http://purl.obolibrary.org/obo/HP_0008132	Medial rotation of the medial malleolus	HP
HP_0008131	http://purl.obolibrary.org/obo/HP_0008131	Tarsal stippling	HP
HP_0008134	http://purl.obolibrary.org/obo/HP_0008134	Irregular tarsal ossification	HP
HP_0008133	http://purl.obolibrary.org/obo/HP_0008133	Distal tapering of metatarsals	HP
HP_0008150	http://purl.obolibrary.org/obo/HP_0008150	Elevated serum transaminases during infections	HP
HP_0011780	http://purl.obolibrary.org/obo/HP_0011780	Thyroid hemiagenesis	HP
HP_0011781	http://purl.obolibrary.org/obo/HP_0011781	Thyroid C cell hyperplasia	HP
PR_000003918	http://purl.obolibrary.org/obo/PR_000003918	serum albumin	HP
HP_0011782	http://purl.obolibrary.org/obo/HP_0011782	Thyroid crisis	HP
HP_0008151	http://purl.obolibrary.org/obo/HP_0008151	Prolonged prothrombin time	HP
HP_0011783	http://purl.obolibrary.org/obo/HP_0011783	Thyrotoxicosis from ectopic thyroid tissue	HP
HP_0011784	http://purl.obolibrary.org/obo/HP_0011784	Thyrotoxicosis with diffuse goiter	HP
HP_0011785	http://purl.obolibrary.org/obo/HP_0011785	Thyrotoxicosis with toxic multinodular goitre	HP
HP_0011786	http://purl.obolibrary.org/obo/HP_0011786	Thyrotoxicosis with toxic single thyroid nodule	HP
HP_0011787	http://purl.obolibrary.org/obo/HP_0011787	Central hypothyroidism	HP
CHEBI_63561	http://purl.obolibrary.org/obo/CHEBI_63561	ketoaldonate derivative	HP
UBERON_0035551	http://purl.obolibrary.org/obo/UBERON_0035551	deep vasculature	HP
UBERON_0035550	http://purl.obolibrary.org/obo/UBERON_0035550	superficial vein	HP
UBERON_0035553	http://purl.obolibrary.org/obo/UBERON_0035553	left cardiac chamber	HP
UBERON_0035552	http://purl.obolibrary.org/obo/UBERON_0035552	deep vein	HP
UBERON_0035554	http://purl.obolibrary.org/obo/UBERON_0035554	right cardiac chamber	HP
CHEBI_63563	http://purl.obolibrary.org/obo/CHEBI_63563	oligosaccharide derivative	HP
UBERON_0035548	http://purl.obolibrary.org/obo/UBERON_0035548	colic artery	HP
UBERON_0035549	http://purl.obolibrary.org/obo/UBERON_0035549	vasculature of integument	HP
HP_0011788	http://purl.obolibrary.org/obo/HP_0011788	Increased circulating free T3	HP
HP_0011789	http://purl.obolibrary.org/obo/HP_0011789	Impaired sensitivity to thyroid stimulating hormone	HP
HP_0008148	http://purl.obolibrary.org/obo/HP_0008148	Impaired epinephrine-induced platelet aggregation	HP
HP_0008142	http://purl.obolibrary.org/obo/HP_0008142	Delayed calcaneal ossification	HP
HP_0008144	http://purl.obolibrary.org/obo/HP_0008144	Flattening of the talar dome	HP
GO_1903353	http://purl.obolibrary.org/obo/GO_1903353	regulation of nucleus organization	HP
CHEBI_133610	http://purl.obolibrary.org/obo/CHEBI_133610	N-isobutyrylglycinate	HP
GO_0051590	http://purl.obolibrary.org/obo/GO_0051590	positive regulation of neurotransmitter transport	HP
GO_0099537	http://purl.obolibrary.org/obo/GO_0099537	trans-synaptic signaling	HP
GO_0051596	http://purl.obolibrary.org/obo/GO_0051596	methylglyoxal catabolic process	HP
GO_0099536	http://purl.obolibrary.org/obo/GO_0099536	synaptic signaling	HP
HP_0550003	http://purl.obolibrary.org/obo/HP_0550003	Proximal scleroderma	HP
HP_0550004	http://purl.obolibrary.org/obo/HP_0550004	Verruca plana	HP
HP_0550005	http://purl.obolibrary.org/obo/HP_0550005	Bilateral basilar pulmonary fibrosis	HP
GO_0002637	http://purl.obolibrary.org/obo/GO_0002637	regulation of immunoglobulin production	HP
GO_0002638	http://purl.obolibrary.org/obo/GO_0002638	negative regulation of immunoglobulin production	HP
GO_0002639	http://purl.obolibrary.org/obo/GO_0002639	positive regulation of immunoglobulin production	HP
GO_0099547	http://purl.obolibrary.org/obo/GO_0099547	regulation of translation at synapse, modulating synaptic transmission	HP
CHEBI_51569	http://purl.obolibrary.org/obo/CHEBI_51569	N-acyl-amino acid	HP
GO_0099512	http://purl.obolibrary.org/obo/GO_0099512	supramolecular fiber	HP
CHEBI_133608	http://purl.obolibrary.org/obo/CHEBI_133608	1-methylhistidine zwitterion	HP
GO_1903379	http://purl.obolibrary.org/obo/GO_1903379	regulation of mitotic chromosome condensation	HP
CHEBI_133609	http://purl.obolibrary.org/obo/CHEBI_133609	3-methylhistidine zwitterion	HP
GO_1903380	http://purl.obolibrary.org/obo/GO_1903380	positive regulation of mitotic chromosome condensation	HP
HP_0011730	http://purl.obolibrary.org/obo/HP_0011730	Abnormality of central sensory function	HP
HP_0011731	http://purl.obolibrary.org/obo/HP_0011731	Abnormality of circulating cortisol level	HP
HP_0011732	http://purl.obolibrary.org/obo/HP_0011732	Abnormality of adrenal morphology	HP
HP_0011733	http://purl.obolibrary.org/obo/HP_0011733	Abnormality of adrenal physiology	HP
HP_0011734	http://purl.obolibrary.org/obo/HP_0011734	Central adrenal insufficiency	HP
CHEBI_38560	http://purl.obolibrary.org/obo/CHEBI_38560	simple protein	HP
HP_0011735	http://purl.obolibrary.org/obo/HP_0011735	Adrenocorticotropin deficient adrenal insufficiency	HP
HP_0011736	http://purl.obolibrary.org/obo/HP_0011736	Primary hyperaldosteronism	HP
HP_0011737	http://purl.obolibrary.org/obo/HP_0011737	Corticotropin-releasing hormone deficient adrenal insufficiency	HP
HP_0011738	http://purl.obolibrary.org/obo/HP_0011738	Corticotropin-releasing hormone receptor defect	HP
HP_0011739	http://purl.obolibrary.org/obo/HP_0011739	Dexamethasone-suppressible primary hyperaldosteronism	HP
HP_0011720	http://purl.obolibrary.org/obo/HP_0011720	Cardiac total anomalous pulmonary venous connection	HP
HP_0011721	http://purl.obolibrary.org/obo/HP_0011721	Infracardiac total anomalous pulmonary venous connection	HP
HP_0011722	http://purl.obolibrary.org/obo/HP_0011722	Mixed total anomalous pulmonary venous connection	HP
HP_0011723	http://purl.obolibrary.org/obo/HP_0011723	Congenital malformation of the right heart	HP
HP_0011724	http://purl.obolibrary.org/obo/HP_0011724	Uhl's anomaly	HP
HP_0011725	http://purl.obolibrary.org/obo/HP_0011725	Chaotic multifocal atrial tachycardia	HP
HP_0011726	http://purl.obolibrary.org/obo/HP_0011726	Persistent fetal circulation	HP
HP_0011727	http://purl.obolibrary.org/obo/HP_0011727	Peroneal muscle weakness	HP
HP_0011728	http://purl.obolibrary.org/obo/HP_0011728	Elbow clonus	HP
HP_0011729	http://purl.obolibrary.org/obo/HP_0011729	Abnormality of joint mobility	HP
gene_symbol_report?hgnc_id=2983	http://www.genenames.org/cgi-bin/gene_symbol_report?hgnc_id=2983	DNTT (human)	HP
GO_0099550	http://purl.obolibrary.org/obo/GO_0099550	trans-synaptic signaling, modulating synaptic transmission	HP
HP_0011710	http://purl.obolibrary.org/obo/HP_0011710	Bundle branch block	HP
HP_0011719	http://purl.obolibrary.org/obo/HP_0011719	Supracardiac total anomalous pulmonary venous connection	HP
HP_0011711	http://purl.obolibrary.org/obo/HP_0011711	Left anterior fascicular block	HP
HP_0011712	http://purl.obolibrary.org/obo/HP_0011712	Right bundle branch block	HP
HP_0011713	http://purl.obolibrary.org/obo/HP_0011713	Left bundle branch block	HP
HP_0011714	http://purl.obolibrary.org/obo/HP_0011714	Libman-Sacks lesions	HP
HP_0011715	http://purl.obolibrary.org/obo/HP_0011715	Trifascicular block	HP
HP_0011716	http://purl.obolibrary.org/obo/HP_0011716	Junctional ectopic tachycardia	HP
HP_0011717	http://purl.obolibrary.org/obo/HP_0011717	Atrioventricular reentrant tachycardia	HP
HP_0011718	http://purl.obolibrary.org/obo/HP_0011718	Abnormality of the pulmonary veins	HP
HP_0011708	http://purl.obolibrary.org/obo/HP_0011708	Mobitz II atrioventricular block	HP
HP_0011709	http://purl.obolibrary.org/obo/HP_0011709	Atrioventricular dissociation	HP
HP_0011700	http://purl.obolibrary.org/obo/HP_0011700	Automatic atrial tachycardia	HP
HP_0011701	http://purl.obolibrary.org/obo/HP_0011701	Multifocal atrial tachycardia	HP
HP_0011702	http://purl.obolibrary.org/obo/HP_0011702	Abnormal electrophysiology of sinoatrial node origin	HP
HP_0011703	http://purl.obolibrary.org/obo/HP_0011703	Sinus tachycardia	HP
HP_0011704	http://purl.obolibrary.org/obo/HP_0011704	Sick sinus syndrome	HP
HP_0011705	http://purl.obolibrary.org/obo/HP_0011705	First degree atrioventricular block	HP
GO_0099568	http://purl.obolibrary.org/obo/GO_0099568	cytoplasmic region	HP
HP_0011706	http://purl.obolibrary.org/obo/HP_0011706	Second degree atrioventricular block	HP
HP_0011707	http://purl.obolibrary.org/obo/HP_0011707	Mobitz I atrioventricular block	HP
PR_000013246	http://purl.obolibrary.org/obo/PR_000013246	prolactin	HP
PR_000001281	http://purl.obolibrary.org/obo/PR_000001281	ADP-ribosyl cyclase	HP
GO_0002562	http://purl.obolibrary.org/obo/GO_0002562	somatic diversification of immune receptors via germline recombination within a single locus	HP
GO_0002573	http://purl.obolibrary.org/obo/GO_0002573	myeloid leukocyte differentiation	HP
GO_0002574	http://purl.obolibrary.org/obo/GO_0002574	thrombocyte differentiation	HP
GO_1905951	http://purl.obolibrary.org/obo/GO_1905951	mitochondrion DNA recombination	HP
PR_000001254	http://purl.obolibrary.org/obo/PR_000001254	C-C chemokine receptor type 1	HP
GO_1905952	http://purl.obolibrary.org/obo/GO_1905952	regulation of lipid localization	HP
GO_1905953	http://purl.obolibrary.org/obo/GO_1905953	negative regulation of lipid localization	HP
GO_1905954	http://purl.obolibrary.org/obo/GO_1905954	positive regulation of lipid localization	HP
PR_000001255	http://purl.obolibrary.org/obo/PR_000001255	C-C chemokine receptor type 3	HP
GO_0002544	http://purl.obolibrary.org/obo/GO_0002544	chronic inflammatory response	HP
HP_0045063	http://purl.obolibrary.org/obo/HP_0045063	Increased PIVKA-II	HP
HP_0045060	http://purl.obolibrary.org/obo/HP_0045060	Aplasia/hypoplasia involving bones of the extremities	HP
HP_0045061	http://purl.obolibrary.org/obo/HP_0045061	Decreased carnitine level in liver	HP
GO_0002548	http://purl.obolibrary.org/obo/GO_0002548	monocyte chemotaxis	HP
HP_0045073	http://purl.obolibrary.org/obo/HP_0045073	Serositis	HP
HP_0045074	http://purl.obolibrary.org/obo/HP_0045074	Thin eyebrow	HP
HP_0045075	http://purl.obolibrary.org/obo/HP_0045075	Sparse eyebrow	HP
HP_0045079	http://purl.obolibrary.org/obo/HP_0045079	Distal femoral metaphyseal irregularity	HP
GO_0051560	http://purl.obolibrary.org/obo/GO_0051560	mitochondrial calcium ion homeostasis	HP
GO_0099503	http://purl.obolibrary.org/obo/GO_0099503	secretory vesicle	HP
GO_0002522	http://purl.obolibrary.org/obo/GO_0002522	leukocyte migration involved in immune response	HP
GO_0002523	http://purl.obolibrary.org/obo/GO_0002523	leukocyte migration involved in inflammatory response	HP
GO_0002520	http://purl.obolibrary.org/obo/GO_0002520	immune system development	HP
GO_0002521	http://purl.obolibrary.org/obo/GO_0002521	leukocyte differentiation	HP
HP_0045090	http://purl.obolibrary.org/obo/HP_0045090	Minor finding	HP
HP_0045084	http://purl.obolibrary.org/obo/HP_0045084	Limb myoclonus	HP
HP_0045085	http://purl.obolibrary.org/obo/HP_0045085	Atrophy of masseter muscle	HP
HP_0045086	http://purl.obolibrary.org/obo/HP_0045086	Knee joint hypermobility	HP
HP_0045087	http://purl.obolibrary.org/obo/HP_0045087	Hip joint hypermobility	HP
HP_0045080	http://purl.obolibrary.org/obo/HP_0045080	Decreased proportion of CD3-positive T cells	HP
PR_000001289	http://purl.obolibrary.org/obo/PR_000001289	membrane-spanning 4-domains subfamily A member 1	HP
HP_0045081	http://purl.obolibrary.org/obo/HP_0045081	Abnormality of body mass index	HP
HP_0045082	http://purl.obolibrary.org/obo/HP_0045082	Decreased body mass index	HP
HP_0045088	http://purl.obolibrary.org/obo/HP_0045088	Clinical relevance	HP
GO_0002526	http://purl.obolibrary.org/obo/GO_0002526	acute inflammatory response	HP
HP_0045089	http://purl.obolibrary.org/obo/HP_0045089	Distinctive finding	HP
GO_0051588	http://purl.obolibrary.org/obo/GO_0051588	regulation of neurotransmitter transport	HP
GO_0002534	http://purl.obolibrary.org/obo/GO_0002534	cytokine production involved in inflammatory response	HP
GO_0051589	http://purl.obolibrary.org/obo/GO_0051589	negative regulation of neurotransmitter transport	HP
GO_0002536	http://purl.obolibrary.org/obo/GO_0002536	respiratory burst involved in inflammatory response	HP
GO_0002532	http://purl.obolibrary.org/obo/GO_0002532	production of molecular mediator involved in inflammatory response	HP
GO_0002538	http://purl.obolibrary.org/obo/GO_0002538	arachidonic acid metabolite production involved in inflammatory response	HP
GO_0002539	http://purl.obolibrary.org/obo/GO_0002539	prostaglandin production involved in inflammatory response	HP
HP_0008083	http://purl.obolibrary.org/obo/HP_0008083	2nd-5th toe middle phalangeal hypoplasia	HP
HP_0008080	http://purl.obolibrary.org/obo/HP_0008080	Hallux varus	HP
HP_0008082	http://purl.obolibrary.org/obo/HP_0008082	Medial deviation of the foot	HP
HP_0008081	http://purl.obolibrary.org/obo/HP_0008081	Pes valgus	HP
HP_0045026	http://purl.obolibrary.org/obo/HP_0045026	Abnormality of the mediastinum	HP
HP_0045027	http://purl.obolibrary.org/obo/HP_0045027	Abnormality of the thoracic cavity	HP
HP_0045028	http://purl.obolibrary.org/obo/HP_0045028	Microlissencephaly	HP
HP_0045029	http://purl.obolibrary.org/obo/HP_0045029	Eosinophilic fasciitis	HP
HP_0008076	http://purl.obolibrary.org/obo/HP_0008076	Osteoporotic tarsals	HP
HP_0008079	http://purl.obolibrary.org/obo/HP_0008079	Absent fifth metatarsal	HP
HP_0045025	http://purl.obolibrary.org/obo/HP_0045025	Narrow palpebral fissure	HP
HP_0008078	http://purl.obolibrary.org/obo/HP_0008078	Thin metatarsal cortices	HP
HP_0008095	http://purl.obolibrary.org/obo/HP_0008095	Osteolysis of talus	HP
HP_0008094	http://purl.obolibrary.org/obo/HP_0008094	Widely spaced toes	HP
HP_0008097	http://purl.obolibrary.org/obo/HP_0008097	Partial fusion of tarsals	HP
HP_0008096	http://purl.obolibrary.org/obo/HP_0008096	Medially deviated second toe	HP
HP_0008090	http://purl.obolibrary.org/obo/HP_0008090	Ankylosis of feet small joints	HP
HP_0008093	http://purl.obolibrary.org/obo/HP_0008093	Short 4th toe	HP
HP_0045037	http://purl.obolibrary.org/obo/HP_0045037	Abnormality of jaw muscles	HP
HP_0045038	http://purl.obolibrary.org/obo/HP_0045038	Gastric lymphoma	HP
HP_0045039	http://purl.obolibrary.org/obo/HP_0045039	Osteolysis involving bones of the upper limbs	HP
HP_0045034	http://purl.obolibrary.org/obo/HP_0045034	Elevated urinary aminoisobutyric acid	HP
HP_0008087	http://purl.obolibrary.org/obo/HP_0008087	Nonossified fifth metatarsal	HP
HP_0045035	http://purl.obolibrary.org/obo/HP_0045035	Decreased urinary copper concentration	HP
HP_0045036	http://purl.obolibrary.org/obo/HP_0045036	Abnormal urinary copper concentration	HP
HP_0008089	http://purl.obolibrary.org/obo/HP_0008089	Abnormality of the fifth metatarsal bone	HP
HP_0008062	http://purl.obolibrary.org/obo/HP_0008062	Aplasia/Hypoplasia affecting the anterior segment of the eye	HP
HP_0008061	http://purl.obolibrary.org/obo/HP_0008061	Aplasia/Hypoplasia of the retina	HP
HP_0008064	http://purl.obolibrary.org/obo/HP_0008064	Ichthyosis	HP
HP_0008063	http://purl.obolibrary.org/obo/HP_0008063	Aplasia/Hypoplasia of the lens	HP
HP_0008060	http://purl.obolibrary.org/obo/HP_0008060	Aplasia/Hypoplasia of the fovea	HP
CHEBI_63473	http://purl.obolibrary.org/obo/CHEBI_63473	aromatic amino-acid anion	HP
CHEBI_63471	http://purl.obolibrary.org/obo/CHEBI_63471	branched-chain amino-acid anion	HP
CHEBI_63470	http://purl.obolibrary.org/obo/CHEBI_63470	sulfur-containing amino-acid anion	HP
CHEBI_63477	http://purl.obolibrary.org/obo/CHEBI_63477	iodothyroninate	HP
HP_0045040	http://purl.obolibrary.org/obo/HP_0045040	Abnormal lactate dehydrogenase activity	HP
HP_0045041	http://purl.obolibrary.org/obo/HP_0045041	Reduced lactate dehydrogenase B level	HP
HP_0045042	http://purl.obolibrary.org/obo/HP_0045042	Decreased serum complement C4	HP
HP_0045043	http://purl.obolibrary.org/obo/HP_0045043	Decreased serum complement C4a	HP
HP_0008059	http://purl.obolibrary.org/obo/HP_0008059	Aplasia/Hypoplasia of the macula	HP
HP_0045048	http://purl.obolibrary.org/obo/HP_0045048	Increased HbA2 hemoglobin	HP
HP_0045049	http://purl.obolibrary.org/obo/HP_0045049	Abnormal DLCO	HP
HP_0008058	http://purl.obolibrary.org/obo/HP_0008058	Aplasia/Hypoplasia of the optic nerve	HP
HP_0008055	http://purl.obolibrary.org/obo/HP_0008055	Aplasia/Hypoplasia affecting the uvea	HP
HP_0045044	http://purl.obolibrary.org/obo/HP_0045044	Decreased serum complement C4b	HP
HP_0045045	http://purl.obolibrary.org/obo/HP_0045045	Elevated plasma acylcarnitine levels	HP
HP_0008054	http://purl.obolibrary.org/obo/HP_0008054	Abnormal morphology of the conjunctival vasculature	HP
HP_0008057	http://purl.obolibrary.org/obo/HP_0008057	Aplasia/Hypoplasia affecting the fundus	HP
