Node	Node_Long	Definition	OntologyScope
CLO_0007534	http://purl.obolibrary.org/obo/CLO_0007534	Mar Ton cell	CLO
CLO_0007531	http://purl.obolibrary.org/obo/CLO_0007531	MAM94M cell	CLO
CLO_0007530	http://purl.obolibrary.org/obo/CLO_0007530	Malme-3M cell	CLO
CLO_0020519	http://purl.obolibrary.org/obo/CLO_0020519	ND08274 cell	CLO
CLO_0020517	http://purl.obolibrary.org/obo/CLO_0020517	ND08276 cell	CLO
CLO_0020518	http://purl.obolibrary.org/obo/CLO_0020518	ND08275 cell	CLO
CLO_0007537	http://purl.obolibrary.org/obo/CLO_0007537	MARC 29F8 cell	CLO
CLO_0020515	http://purl.obolibrary.org/obo/CLO_0020515	ND08278 cell	CLO
CLO_0007536	http://purl.obolibrary.org/obo/CLO_0007536	MARC 145 cell	CLO
CLO_0020516	http://purl.obolibrary.org/obo/CLO_0020516	ND08277 cell	CLO
CLO_0007539	http://purl.obolibrary.org/obo/CLO_0007539	MARC S5 cell	CLO
CLO_0020513	http://purl.obolibrary.org/obo/CLO_0020513	ND08287 cell	CLO
CLO_0020514	http://purl.obolibrary.org/obo/CLO_0020514	ND08286 cell	CLO
CLO_0007538	http://purl.obolibrary.org/obo/CLO_0007538	MARC 2B7 cell	CLO
CLO_0020500	http://purl.obolibrary.org/obo/CLO_0020500	GM11992 cell	CLO
CLO_0019511	http://purl.obolibrary.org/obo/CLO_0019511	GM04219 cell	CLO
CLO_0020501	http://purl.obolibrary.org/obo/CLO_0020501	GM11989 cell	CLO
CLO_0019512	http://purl.obolibrary.org/obo/CLO_0019512	GM16398 cell	CLO
CLO_0019513	http://purl.obolibrary.org/obo/CLO_0019513	GM16396 cell	CLO
CLO_0019514	http://purl.obolibrary.org/obo/CLO_0019514	GM04217 cell	CLO
CLO_0019510	http://purl.obolibrary.org/obo/CLO_0019510	GM04220 cell	CLO
CLO_0019519	http://purl.obolibrary.org/obo/CLO_0019519	GM16402 cell	CLO
CLO_0019515	http://purl.obolibrary.org/obo/CLO_0019515	GM04213 cell	CLO
CLO_0019516	http://purl.obolibrary.org/obo/CLO_0019516	GM04212 cell	CLO
CLO_0019517	http://purl.obolibrary.org/obo/CLO_0019517	GM04211 cell	CLO
CLO_0019518	http://purl.obolibrary.org/obo/CLO_0019518	GM04210 cell	CLO
CLO_0007544	http://purl.obolibrary.org/obo/CLO_0007544	MB 157 cell	CLO
CLO_0007543	http://purl.obolibrary.org/obo/CLO_0007543	May Roy cell	CLO
CLO_0007546	http://purl.obolibrary.org/obo/CLO_0007546	MB III   (de Bruyn-Gey) cell	CLO
CLO_0007545	http://purl.obolibrary.org/obo/CLO_0007545	MB 40.3 cell	CLO
CLO_0007540	http://purl.obolibrary.org/obo/CLO_0007540	MAT-Lu cell	CLO
CLO_0007542	http://purl.obolibrary.org/obo/CLO_0007542	MAT-Ly-Lu-B-2 cell	CLO
CLO_0007541	http://purl.obolibrary.org/obo/CLO_0007541	MAT-LyLu cell	CLO
CLO_0020508	http://purl.obolibrary.org/obo/CLO_0020508	GM11993 cell	CLO
CLO_0020509	http://purl.obolibrary.org/obo/CLO_0020509	GM11994 cell	CLO
CLO_0020506	http://purl.obolibrary.org/obo/CLO_0020506	GM11995 cell	CLO
CLO_0020507	http://purl.obolibrary.org/obo/CLO_0020507	GM11996 cell	CLO
CLO_0020504	http://purl.obolibrary.org/obo/CLO_0020504	GM11998 cell	CLO
CLO_0007548	http://purl.obolibrary.org/obo/CLO_0007548	MB-021 cell	CLO
CLO_0020505	http://purl.obolibrary.org/obo/CLO_0020505	ND08242 cell	CLO
CLO_0007547	http://purl.obolibrary.org/obo/CLO_0007547	MB-020 cell	CLO
CLO_0020502	http://purl.obolibrary.org/obo/CLO_0020502	GM11990 cell	CLO
CLO_0007549	http://purl.obolibrary.org/obo/CLO_0007549	MB-03 cell	CLO
CLO_0020503	http://purl.obolibrary.org/obo/CLO_0020503	GM11997 cell	CLO
CLO_0019500	http://purl.obolibrary.org/obo/CLO_0019500	GM04201 cell	CLO
CLO_0019501	http://purl.obolibrary.org/obo/CLO_0019501	GM04200 cell	CLO
CLO_0019502	http://purl.obolibrary.org/obo/CLO_0019502	GM04197 cell	CLO
CLO_0019503	http://purl.obolibrary.org/obo/CLO_0019503	GM04196 cell	CLO
CLO_0019508	http://purl.obolibrary.org/obo/CLO_0019508	GM16401 cell	CLO
CLO_0019509	http://purl.obolibrary.org/obo/CLO_0019509	GM16400 cell	CLO
CLO_0019504	http://purl.obolibrary.org/obo/CLO_0019504	GM16395 cell	CLO
CLO_0019505	http://purl.obolibrary.org/obo/CLO_0019505	GM16394 cell	CLO
CLO_0019506	http://purl.obolibrary.org/obo/CLO_0019506	GM16393 cell	CLO
CLO_0019507	http://purl.obolibrary.org/obo/CLO_0019507	GM16392 cell	CLO
CLO_0007511	http://purl.obolibrary.org/obo/CLO_0007511	mAb 270 cell	CLO
CLO_0007510	http://purl.obolibrary.org/obo/CLO_0007510	MAb 26-7-5 cell	CLO
CLO_0007513	http://purl.obolibrary.org/obo/CLO_0007513	mAB 35 cell	CLO
CLO_0007512	http://purl.obolibrary.org/obo/CLO_0007512	Mab 2B5 cell	CLO
CLO_0007519	http://purl.obolibrary.org/obo/CLO_0007519	Mab 8F6-PC cell	CLO
CLO_0007518	http://purl.obolibrary.org/obo/CLO_0007518	Mab 8A-PC cell	CLO
CLO_0007515	http://purl.obolibrary.org/obo/CLO_0007515	MAb 5.2 cell	CLO
CLO_0007514	http://purl.obolibrary.org/obo/CLO_0007514	mAb 35 cell	CLO
CLO_0007517	http://purl.obolibrary.org/obo/CLO_0007517	Mab 62B1-PC cell	CLO
CLO_0007516	http://purl.obolibrary.org/obo/CLO_0007516	Mab 543 cell	CLO
CLO_0007522	http://purl.obolibrary.org/obo/CLO_0007522	mAb BB7 cell	CLO
CLO_0007521	http://purl.obolibrary.org/obo/CLO_0007521	Mab 96 cell	CLO
CLO_0007524	http://purl.obolibrary.org/obo/CLO_0007524	mAb35 cell	CLO
CLO_0007523	http://purl.obolibrary.org/obo/CLO_0007523	MAb104 cell	CLO
Right_ischium	http://sig.uw.edu/fma#Right_ischium	right ischium	CLO
CLO_0007520	http://purl.obolibrary.org/obo/CLO_0007520	MAb 951-5-1 cell	CLO
CLO_0007529	http://purl.obolibrary.org/obo/CLO_0007529	MALME-3M cell	CLO
CLO_0007526	http://purl.obolibrary.org/obo/CLO_0007526	MAC 2-48 cell	CLO
CLO_0007525	http://purl.obolibrary.org/obo/CLO_0007525	mAb64 cell	CLO
CLO_0007528	http://purl.obolibrary.org/obo/CLO_0007528	Malme-3 cell	CLO
CLO_0007527	http://purl.obolibrary.org/obo/CLO_0007527	MADISON LUNG TA-109 cell	CLO
CLO_0020555	http://purl.obolibrary.org/obo/CLO_0020555	ND08241 cell	CLO
CLO_0019566	http://purl.obolibrary.org/obo/CLO_0019566	AG16104 cell	CLO
CLO_0019567	http://purl.obolibrary.org/obo/CLO_0019567	GM04347 cell	CLO
CLO_0020556	http://purl.obolibrary.org/obo/CLO_0020556	ND08240 cell	CLO
CLO_0019568	http://purl.obolibrary.org/obo/CLO_0019568	ND11452 cell	CLO
CLO_0020553	http://purl.obolibrary.org/obo/CLO_0020553	ND08213 cell	CLO
CLO_0019569	http://purl.obolibrary.org/obo/CLO_0019569	ND11451 cell	CLO
CLO_0020554	http://purl.obolibrary.org/obo/CLO_0020554	ND08212 cell	CLO
CLO_0019562	http://purl.obolibrary.org/obo/CLO_0019562	AG16273 cell	CLO
CLO_0020551	http://purl.obolibrary.org/obo/CLO_0020551	ND08230 cell	CLO
CLO_0019563	http://purl.obolibrary.org/obo/CLO_0019563	GM04339 cell	CLO
CLO_0020552	http://purl.obolibrary.org/obo/CLO_0020552	ND08228 cell	CLO
CLO_0019564	http://purl.obolibrary.org/obo/CLO_0019564	AG16146 cell	CLO
CLO_0019565	http://purl.obolibrary.org/obo/CLO_0019565	GM04340 cell	CLO
CLO_0020550	http://purl.obolibrary.org/obo/CLO_0020550	GM11971 cell	CLO
CLO_0007580	http://purl.obolibrary.org/obo/CLO_0007580	MC2/3 cell	CLO
CLO_0007582	http://purl.obolibrary.org/obo/CLO_0007582	MC3T3-E1 cell	CLO
CLO_0007581	http://purl.obolibrary.org/obo/CLO_0007581	MC3 cell	CLO
CLO_0032537	http://purl.obolibrary.org/obo/CLO_0032537	GM02053 cell	CLO
CLO_0032536	http://purl.obolibrary.org/obo/CLO_0032536	GM02056 cell	CLO
CLO_0032539	http://purl.obolibrary.org/obo/CLO_0032539	ND12974 cell	CLO
CLO_0032538	http://purl.obolibrary.org/obo/CLO_0032538	GM02054 cell	CLO
CLO_0007577	http://purl.obolibrary.org/obo/CLO_0007577	MC-116 cell	CLO
CLO_0032533	http://purl.obolibrary.org/obo/CLO_0032533	GM02057 cell	CLO
CLO_0007576	http://purl.obolibrary.org/obo/CLO_0007576	MC/CAR-Z2 cell	CLO
CLO_0032532	http://purl.obolibrary.org/obo/CLO_0032532	GM02062 cell	CLO
CLO_0007579	http://purl.obolibrary.org/obo/CLO_0007579	MC17-51 cell	CLO
CLO_0032535	http://purl.obolibrary.org/obo/CLO_0032535	GM02055 cell	CLO
CLO_0007578	http://purl.obolibrary.org/obo/CLO_0007578	MC116 cell	CLO
CLO_0032534	http://purl.obolibrary.org/obo/CLO_0032534	GM02058 cell	CLO
CLO_0007573	http://purl.obolibrary.org/obo/CLO_0007573	Mc Coy cell	CLO
CLO_0007572	http://purl.obolibrary.org/obo/CLO_0007572	MC 2 cell	CLO
CLO_0007575	http://purl.obolibrary.org/obo/CLO_0007575	MC/CAR cell	CLO
CLO_0032531	http://purl.obolibrary.org/obo/CLO_0032531	GM02061 cell	CLO
CLO_0007574	http://purl.obolibrary.org/obo/CLO_0007574	MC/9 cell	CLO
CLO_0032530	http://purl.obolibrary.org/obo/CLO_0032530	GM02065 cell	CLO
CLO_0019570	http://purl.obolibrary.org/obo/CLO_0019570	ND11443 cell	CLO
CLO_0019571	http://purl.obolibrary.org/obo/CLO_0019571	GM04329 cell	CLO
CLO_0019572	http://purl.obolibrary.org/obo/CLO_0019572	ND11442 cell	CLO
CLO_0020559	http://purl.obolibrary.org/obo/CLO_0020559	ND08210 cell	CLO
CLO_0020557	http://purl.obolibrary.org/obo/CLO_0020557	ND08239 cell	CLO
CLO_0020558	http://purl.obolibrary.org/obo/CLO_0020558	ND08231 cell	CLO
CLO_0020544	http://purl.obolibrary.org/obo/CLO_0020544	GM11965 cell	CLO
CLO_0019555	http://purl.obolibrary.org/obo/CLO_0019555	ND11434 cell	CLO
CLO_0019556	http://purl.obolibrary.org/obo/CLO_0019556	AG15865 cell	CLO
CLO_0020545	http://purl.obolibrary.org/obo/CLO_0020545	ND08186 cell	CLO
CLO_0019557	http://purl.obolibrary.org/obo/CLO_0019557	GM04314 cell	CLO
CLO_0020542	http://purl.obolibrary.org/obo/CLO_0020542	ND08166 cell	CLO
CLO_0020543	http://purl.obolibrary.org/obo/CLO_0020543	GM11968 cell	CLO
CLO_0019558	http://purl.obolibrary.org/obo/CLO_0019558	GM04345 cell	CLO
CLO_0019551	http://purl.obolibrary.org/obo/CLO_0019551	AG15830 cell	CLO
CLO_0020540	http://purl.obolibrary.org/obo/CLO_0020540	GM11967 cell	CLO
CLO_0020541	http://purl.obolibrary.org/obo/CLO_0020541	ND08165 cell	CLO
CLO_0019552	http://purl.obolibrary.org/obo/CLO_0019552	GM04315 cell	CLO
CLO_0019553	http://purl.obolibrary.org/obo/CLO_0019553	ND11435 cell	CLO
CLO_0019554	http://purl.obolibrary.org/obo/CLO_0019554	AG15831 cell	CLO
CLO_0007591	http://purl.obolibrary.org/obo/CLO_0007591	MC94 cell	CLO
CLO_0007590	http://purl.obolibrary.org/obo/CLO_0007590	MC88 cell	CLO
CLO_0032529	http://purl.obolibrary.org/obo/CLO_0032529	GM02064 cell	CLO
CLO_0007593	http://purl.obolibrary.org/obo/CLO_0007593	MC96 cell	CLO
CLO_0007592	http://purl.obolibrary.org/obo/CLO_0007592	M-C95 cell	CLO
CLO_0032526	http://purl.obolibrary.org/obo/CLO_0032526	ND13003 cell	CLO
CLO_0019559	http://purl.obolibrary.org/obo/CLO_0019559	AG16359 cell	CLO
CLO_0032525	http://purl.obolibrary.org/obo/CLO_0032525	ND12997 cell	CLO
CLO_0032528	http://purl.obolibrary.org/obo/CLO_0032528	ND13004 cell	CLO
CLO_0032527	http://purl.obolibrary.org/obo/CLO_0032527	ND13002 cell	CLO
CLO_0032522	http://purl.obolibrary.org/obo/CLO_0032522	ND12996 cell	CLO
CLO_0007588	http://purl.obolibrary.org/obo/CLO_0007588	MC-6 cell	CLO
CLO_0032521	http://purl.obolibrary.org/obo/CLO_0032521	ND12984 cell	CLO
CLO_0007587	http://purl.obolibrary.org/obo/CLO_0007587	MC57G cell	CLO
CLO_0032524	http://purl.obolibrary.org/obo/CLO_0032524	ND12998 cell	CLO
CLO_0032523	http://purl.obolibrary.org/obo/CLO_0032523	ND12995 cell	CLO
CLO_0007589	http://purl.obolibrary.org/obo/CLO_0007589	MC86 cell	CLO
CLO_0007584	http://purl.obolibrary.org/obo/CLO_0007584	MC3T3-E1   Subclone 24 cell	CLO
CLO_0007583	http://purl.obolibrary.org/obo/CLO_0007583	MC3T3-E1   Subclone 14 cell	CLO
CLO_0032520	http://purl.obolibrary.org/obo/CLO_0032520	ND12994 cell	CLO
CLO_0007586	http://purl.obolibrary.org/obo/CLO_0007586	MC3T3-E1   Subclone 4 cell	CLO
CLO_0007585	http://purl.obolibrary.org/obo/CLO_0007585	MC3T3-E1   Subclone 30 cell	CLO
CLO_0019560	http://purl.obolibrary.org/obo/CLO_0019560	GM04346 cell	CLO
CLO_0019561	http://purl.obolibrary.org/obo/CLO_0019561	AG16358 cell	CLO
CLO_0020548	http://purl.obolibrary.org/obo/CLO_0020548	GM11973 cell	CLO
CLO_0020549	http://purl.obolibrary.org/obo/CLO_0020549	GM11970 cell	CLO
CLO_0020546	http://purl.obolibrary.org/obo/CLO_0020546	GM11966 cell	CLO
CLO_0020547	http://purl.obolibrary.org/obo/CLO_0020547	GM11972 cell	CLO
CLO_0019544	http://purl.obolibrary.org/obo/CLO_0019544	ND11431 cell	CLO
CLO_0020533	http://purl.obolibrary.org/obo/CLO_0020533	ND08189 cell	CLO
CLO_0019545	http://purl.obolibrary.org/obo/CLO_0019545	AG15868 cell	CLO
CLO_0020534	http://purl.obolibrary.org/obo/CLO_0020534	ND08192 cell	CLO
CLO_0020531	http://purl.obolibrary.org/obo/CLO_0020531	ND08187 cell	CLO
CLO_0019546	http://purl.obolibrary.org/obo/CLO_0019546	AG15829 cell	CLO
CLO_0019547	http://purl.obolibrary.org/obo/CLO_0019547	GM04313 cell	CLO
CLO_0020532	http://purl.obolibrary.org/obo/CLO_0020532	ND08190 cell	CLO
CLO_0019540	http://purl.obolibrary.org/obo/CLO_0019540	AG15866 cell	CLO
CLO_0019541	http://purl.obolibrary.org/obo/CLO_0019541	ND11433 cell	CLO
CLO_0020530	http://purl.obolibrary.org/obo/CLO_0020530	ND08188 cell	CLO
CLO_0019542	http://purl.obolibrary.org/obo/CLO_0019542	ND11432 cell	CLO
CLO_0019543	http://purl.obolibrary.org/obo/CLO_0019543	AG15867 cell	CLO
CLO_0032519	http://purl.obolibrary.org/obo/CLO_0032519	ND12983 cell	CLO
CLO_0032518	http://purl.obolibrary.org/obo/CLO_0032518	GM02068 cell	CLO
CLO_0007560	http://purl.obolibrary.org/obo/CLO_0007560	MB4B4 cell	CLO
CLO_0032515	http://purl.obolibrary.org/obo/CLO_0032515	GM02078 cell	CLO
CLO_0019548	http://purl.obolibrary.org/obo/CLO_0019548	ND11437 cell	CLO
CLO_0032514	http://purl.obolibrary.org/obo/CLO_0032514	GM02077 cell	CLO
CLO_0019549	http://purl.obolibrary.org/obo/CLO_0019549	GM04312 cell	CLO
CLO_0032517	http://purl.obolibrary.org/obo/CLO_0032517	GM02067 cell	CLO
CLO_0032516	http://purl.obolibrary.org/obo/CLO_0032516	GM02066 cell	CLO
CLO_0032511	http://purl.obolibrary.org/obo/CLO_0032511	GM02085 cell	CLO
CLO_0007555	http://purl.obolibrary.org/obo/CLO_0007555	MB23G2 cell	CLO
CLO_0032510	http://purl.obolibrary.org/obo/CLO_0032510	GM02080 cell	CLO
CLO_0007554	http://purl.obolibrary.org/obo/CLO_0007554	MB19tsA, clone 2B2 cell	CLO
CLO_0032513	http://purl.obolibrary.org/obo/CLO_0032513	GM02075 cell	CLO
CLO_0007557	http://purl.obolibrary.org/obo/CLO_0007557	MB355 cell	CLO
CLO_0032512	http://purl.obolibrary.org/obo/CLO_0032512	GM02074 cell	CLO
CLO_0007556	http://purl.obolibrary.org/obo/CLO_0007556	MB352 cell	CLO
CLO_0007551	http://purl.obolibrary.org/obo/CLO_0007551	MB-03C5-688 cell	CLO
CLO_0007550	http://purl.obolibrary.org/obo/CLO_0007550	MB-03C4 cell	CLO
CLO_0007553	http://purl.obolibrary.org/obo/CLO_0007553	MB16tsA, clone 1B5 cell	CLO
CLO_0007552	http://purl.obolibrary.org/obo/CLO_0007552	MB-04 cell	CLO
CLO_0020539	http://purl.obolibrary.org/obo/CLO_0020539	GM11964 cell	CLO
CLO_0019550	http://purl.obolibrary.org/obo/CLO_0019550	ND11436 cell	CLO
CLO_0007559	http://purl.obolibrary.org/obo/CLO_0007559	MB40.5 cell	CLO
CLO_0020537	http://purl.obolibrary.org/obo/CLO_0020537	ND08193 cell	CLO
CLO_0007558	http://purl.obolibrary.org/obo/CLO_0007558	MB40.2 cell	CLO
CLO_0020538	http://purl.obolibrary.org/obo/CLO_0020538	GM11963 cell	CLO
CLO_0020535	http://purl.obolibrary.org/obo/CLO_0020535	ND08191 cell	CLO
CLO_0020536	http://purl.obolibrary.org/obo/CLO_0020536	ND08207 cell	CLO
CLO_0019533	http://purl.obolibrary.org/obo/CLO_0019533	AG15914 cell	CLO
CLO_0020522	http://purl.obolibrary.org/obo/CLO_0020522	GM11980 cell	CLO
CLO_0019534	http://purl.obolibrary.org/obo/CLO_0019534	GM04323 cell	CLO
CLO_0020523	http://purl.obolibrary.org/obo/CLO_0020523	GM11986 cell	CLO
CLO_0019535	http://purl.obolibrary.org/obo/CLO_0019535	GM04326 cell	CLO
CLO_0020520	http://purl.obolibrary.org/obo/CLO_0020520	GM11978 cell	CLO
CLO_0019536	http://purl.obolibrary.org/obo/CLO_0019536	GM04327 cell	CLO
CLO_0020521	http://purl.obolibrary.org/obo/CLO_0020521	GM11979 cell	CLO
CLO_0019530	http://purl.obolibrary.org/obo/CLO_0019530	AG15897 cell	CLO
CLO_0019531	http://purl.obolibrary.org/obo/CLO_0019531	GM04322 cell	CLO
CLO_0019532	http://purl.obolibrary.org/obo/CLO_0019532	AG15982 cell	CLO
CLO_0032508	http://purl.obolibrary.org/obo/CLO_0032508	ND13009 cell	CLO
CLO_0032507	http://purl.obolibrary.org/obo/CLO_0032507	ND13007 cell	CLO
CLO_0007571	http://purl.obolibrary.org/obo/CLO_0007571	MBL-Sm-4B1 cell	CLO
CLO_0032509	http://purl.obolibrary.org/obo/CLO_0032509	GM02079 cell	CLO
CLO_0007570	http://purl.obolibrary.org/obo/CLO_0007570	MBL-Sm-1A6 cell	CLO
CLO_0032504	http://purl.obolibrary.org/obo/CLO_0032504	ND13013 cell	CLO
CLO_0019537	http://purl.obolibrary.org/obo/CLO_0019537	ND11440 cell	CLO
CLO_0019538	http://purl.obolibrary.org/obo/CLO_0019538	ND11439 cell	CLO
CLO_0032503	http://purl.obolibrary.org/obo/CLO_0032503	ND13012 cell	CLO
CLO_0019539	http://purl.obolibrary.org/obo/CLO_0019539	ND11438 cell	CLO
CLO_0032506	http://purl.obolibrary.org/obo/CLO_0032506	ND13006 cell	CLO
CLO_0032505	http://purl.obolibrary.org/obo/CLO_0032505	ND13005 cell	CLO
CLO_0007566	http://purl.obolibrary.org/obo/CLO_0007566	MBC(5) cell	CLO
CLO_0032500	http://purl.obolibrary.org/obo/CLO_0032500	ND13016 cell	CLO
CLO_0007565	http://purl.obolibrary.org/obo/CLO_0007565	MBA C57.We cell	CLO
CLO_0007568	http://purl.obolibrary.org/obo/CLO_0007568	MB-L11 cell	CLO
CLO_0032502	http://purl.obolibrary.org/obo/CLO_0032502	ND13011 cell	CLO
CLO_0007567	http://purl.obolibrary.org/obo/CLO_0007567	MB-III (de Bruyn Grey) cell	CLO
CLO_0032501	http://purl.obolibrary.org/obo/CLO_0032501	ND13010 cell	CLO
CLO_0007562	http://purl.obolibrary.org/obo/CLO_0007562	M-B87f cell	CLO
CLO_0007561	http://purl.obolibrary.org/obo/CLO_0007561	M-B87a cell	CLO
CLO_0007564	http://purl.obolibrary.org/obo/CLO_0007564	M-B95f cell	CLO
CLO_0007563	http://purl.obolibrary.org/obo/CLO_0007563	M-B95a cell	CLO
CLO_0020528	http://purl.obolibrary.org/obo/CLO_0020528	GM11984 cell	CLO
CLO_0020529	http://purl.obolibrary.org/obo/CLO_0020529	GM11985 cell	CLO
CLO_0020526	http://purl.obolibrary.org/obo/CLO_0020526	GM11982 cell	CLO
CLO_0007569	http://purl.obolibrary.org/obo/CLO_0007569	MB-L2 cell	CLO
CLO_0020527	http://purl.obolibrary.org/obo/CLO_0020527	GM11983 cell	CLO
CLO_0020524	http://purl.obolibrary.org/obo/CLO_0020524	GM11987 cell	CLO
CLO_0020525	http://purl.obolibrary.org/obo/CLO_0020525	GM11988 cell	CLO
CLO_0020599	http://purl.obolibrary.org/obo/CLO_0020599	DA01784 cell	CLO
CLO_0020597	http://purl.obolibrary.org/obo/CLO_0020597	DA01762 cell	CLO
CLO_0020598	http://purl.obolibrary.org/obo/CLO_0020598	DA01761 cell	CLO
CLO_0020595	http://purl.obolibrary.org/obo/CLO_0020595	DA01773 cell	CLO
CLO_0020596	http://purl.obolibrary.org/obo/CLO_0020596	DA01760 cell	CLO
CLO_0020593	http://purl.obolibrary.org/obo/CLO_0020593	DA01770 cell	CLO
CLO_0020594	http://purl.obolibrary.org/obo/CLO_0020594	DA01767 cell	CLO
CLO_0020591	http://purl.obolibrary.org/obo/CLO_0020591	DA01766 cell	CLO
CLO_0020592	http://purl.obolibrary.org/obo/CLO_0020592	DA01765 cell	CLO
CLO_0020590	http://purl.obolibrary.org/obo/CLO_0020590	DA01763 cell	CLO
CLO_0032577	http://purl.obolibrary.org/obo/CLO_0032577	GM02025 cell	CLO
CLO_0032576	http://purl.obolibrary.org/obo/CLO_0032576	GM02030 cell	CLO
CLO_0032579	http://purl.obolibrary.org/obo/CLO_0032579	ND12939 cell	CLO
CLO_0032578	http://purl.obolibrary.org/obo/CLO_0032578	GM02026 cell	CLO
CLO_0032573	http://purl.obolibrary.org/obo/CLO_0032573	GM02036 cell	CLO
CLO_0032572	http://purl.obolibrary.org/obo/CLO_0032572	GM02033 cell	CLO
CLO_0032575	http://purl.obolibrary.org/obo/CLO_0032575	GM02028 cell	CLO
CLO_0032574	http://purl.obolibrary.org/obo/CLO_0032574	GM02037 cell	CLO
CLO_0032571	http://purl.obolibrary.org/obo/CLO_0032571	GM02032 cell	CLO
CLO_0032570	http://purl.obolibrary.org/obo/CLO_0032570	GM02035 cell	CLO
CLO_0019599	http://purl.obolibrary.org/obo/CLO_0019599	AG16657 cell	CLO
CLO_0020588	http://purl.obolibrary.org/obo/CLO_0020588	ND08154 cell	CLO
CLO_0020589	http://purl.obolibrary.org/obo/CLO_0020589	DA01764 cell	CLO
CLO_0020586	http://purl.obolibrary.org/obo/CLO_0020586	ND08152 cell	CLO
CLO_0020587	http://purl.obolibrary.org/obo/CLO_0020587	ND08153 cell	CLO
CLO_0019595	http://purl.obolibrary.org/obo/CLO_0019595	AG16642 cell	CLO
CLO_0020584	http://purl.obolibrary.org/obo/CLO_0020584	ND08163 cell	CLO
PR_000013246	http://purl.obolibrary.org/obo/PR_000013246	prolactin	CLO
CLO_0020585	http://purl.obolibrary.org/obo/CLO_0020585	ND08164 cell	CLO
CLO_0019596	http://purl.obolibrary.org/obo/CLO_0019596	GM04268 cell	CLO
CLO_0020582	http://purl.obolibrary.org/obo/CLO_0020582	ND08161 cell	CLO
CLO_0019597	http://purl.obolibrary.org/obo/CLO_0019597	GM04278 cell	CLO
CLO_0020583	http://purl.obolibrary.org/obo/CLO_0020583	ND08162 cell	CLO
CLO_0019598	http://purl.obolibrary.org/obo/CLO_0019598	AG16641 cell	CLO
CLO_0020580	http://purl.obolibrary.org/obo/CLO_0020580	ND08151 cell	CLO
CLO_0020581	http://purl.obolibrary.org/obo/CLO_0020581	ND08143 cell	CLO
PR_000001281	http://purl.obolibrary.org/obo/PR_000001281	ADP-ribosyl cyclase	CLO
CLO_0032569	http://purl.obolibrary.org/obo/CLO_0032569	GM02034 cell	CLO
CLO_0032566	http://purl.obolibrary.org/obo/CLO_0032566	ND12956 cell	CLO
CLO_0032565	http://purl.obolibrary.org/obo/CLO_0032565	ND12969 cell	CLO
CLO_0032568	http://purl.obolibrary.org/obo/CLO_0032568	ND12970 cell	CLO
